source_name,source_type,title,link,published,fetched_at,domain
Tempo Bisnis,rss,Mengapa Pertemuan Pengemudi Ojol dengan Wapres Gibran Diragukan,https://bisnis.tempo.co/read/2045770/mengapa-pertemuan-pengemudi-ojol-dengan-wapres-gibran-diragukan,2025-09-03 12:46:48 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Mengapa Pertemuan Pengemudi Ojol dengan Wapres Gibran Diragukan - Tempo.co,https://news.google.com/rss/articles/CBMiogFBVV95cUxOWGM4T0NYbnRuc1dnNWRFWXRMUEJReWZGcWJSRnZFcmduQVdDVFloOHgwZGNfRWRDNUpyY2huclJrVjljOS1JM2tFYmFDSlEwTE9reGxvNndaY3UtQjduX0tSblZRc0M1dC04YzNlY2owbnd0MGtWYWZjYXQ5NWJrRkR6cUJOWVRJaVd1S3pKSndiVVRiSnh0cUk0eDd6UE51clE?oc=5,2025-09-03 12:46:48 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Ekonomi,rss,Jasa Marga Percepat Perbaikan dan Pengoperasian Gerbang Tol Dalam Kota,https://www.cnnindonesia.com/ekonomi/20250903123013-625-1269622/jasa-marga-percepat-perbaikan-dan-pengoperasian-gerbang-tol-dalam-kota,2025-09-03 12:45:07 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
CNNI Ekonomi,rss,Direktur Utama BRI Paparkan Kunci Sukses Dongkrak Dana Murah,https://www.cnnindonesia.com/ekonomi/20250903122031-625-1269616/direktur-utama-bri-paparkan-kunci-sukses-dongkrak-dana-murah,2025-09-03 12:44:31 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,Ini Biang Kerok BBM di SPBU Shell-BP Kosong,https://finance.detik.com/energi/d-8094075/ini-biang-kerok-bbm-di-spbu-shell-bp-kosong,2025-09-03 12:44:06 +0700,2025-09-03 22:21:58 +0700,detik.com
Tempo Nasional,rss,Kemensos Kirim Bantuan untuk Korban Kebakaran Luwu Timur,https://nasional.tempo.co/read/2045769/kemensos-kirim-bantuan-untuk-korban-kebakaran-luwu-timur,2025-09-03 12:41:58 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Kemensos Kirim Bantuan untuk Korban Kebakaran Luwu Timur - Tempo.co,https://news.google.com/rss/articles/CBMinAFBVV95cUxPckhJRmVnYW1FdWlWVFYxWDJwWWRQOFZVd2lMWWVGbzgxV3h3QXlPVjBYdmhiaDlVQkNWN0lnR3djWFJUYjZhcHJNdnliRlRPOFI0UDdnNEJPUUpmLVJTYnF4R3JlTVZBVmtRcVhLMFRzSk1mSjRaZm5uY0xlLUZraDFFOEM0ZUZZdzM4eV9lSTFQSEp3RTllUUFTVHc?oc=5,2025-09-03 12:41:58 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Nadiem Makarim Konfirmasi akan Hadir di Pemeriksaan Kejagung Besok - Tempo.co,https://news.google.com/rss/articles/CBMiowFBVV95cUxQSmRkd2N0TGNPRldRekY3VnRaNHpmMzMxX09Rd3BOT0hBcGFORjRveTVFbWFiWVFmVzloYWY5OEt0dlgtN1BRLUVJUkhNOUJwUHRQcEpTQjVGaF9PckhNemtRNzFvWThQV2NjalpaczN5RTdpNU1aM1UzbjU4cG5NaEZMbU9KOWowTzhQanpfbHB3bWdxMHNoTlpkdFNKRjRSbldJ?oc=5,2025-09-03 12:39:21 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,"Menag: Guru Itu ""Nabi"" Kecil, Harus Jauhi Dosa - Kompas.com",https://news.google.com/rss/articles/CBMimwFBVV95cUxOdXRsT1hwX19OS1pTQjdZejh4X2syZkJiX2RiOE9JaEI3ME5DNlZISnhraUp1NWR4V05XUUdvZThDeWxwa0VUdW50bm43ZlpsNTY4Z1FlQmxMZjU4dUxQNVlaa0hIcHNyVVFfb01yQnd2bVRoN3Z3dnBvbjRlTmFjRExRY0Z4dUFPaGE4cTZSeVBIaXRXVUdDak84dw?oc=5,2025-09-03 12:39:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita Terkini Harian Agustus 2025 Terbaru Hari Ini (106) - Kompas.com,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5GeUZ5dTRsVzVLSkZSSUFBNmplNGRfdF9ZSUxJSlAyaDVROVhyd0ZRMmdSc05nZ0NveEtXamxMTGFMMjduYy1kZTBQY0xFbUlPakpzcWQ5V3dWVVdF?oc=5,2025-09-03 12:36:32 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Nasional,rss,Polisi Tetapkan Seorang Tersangka Penyerangan Polres Jaktim,https://www.cnnindonesia.com/nasional/20250903123034-12-1269619/polisi-tetapkan-seorang-tersangka-penyerangan-polres-jaktim,2025-09-03 12:35:08 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
GNews,rss,Polisi Tetapkan Seorang Tersangka Penyerangan Polres Jaktim - CNN Indonesia,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNV0FmcVRPaGpmTW9LaVRFanFaVGZrSEk1SVhFTHdMS0lYejhGTnZfa3oxenNOdEU3eDJyaWk4NGFfYXU4STlubU51WUtRbXZnNHFlX2pfblRoUUNnWFQ1eC1nTUU2aEF5SnV4RFZBQi10M1BRRnJBOHhhd1NhM2F6bUJqbHdEOGZObXhiMkthOVE4SGQ5QUNVd3pHbzMzVl9ma2otdm9UamNCdTlfOEp3aDlDd2ZJZ3NKR0NLVnU4UVTSAcYBQVVfeXFMTW84Znhwc1lINlE1YW1xaFM1QWRCTjZIdVBoenAwLUNCay1Dc3BLbmo4Zng4bEZrNlVNUmZzNnpIVlJ0RVFzU2dsN1BqOUNManh0aGd6SEcwNWN6VUwtVUpKY0F3aUhzYkZKaDJjdEExWnhfQkZxbHByX3E4bnlUa2U2MTlDSDZYZWVqM2UyVVNDWHphd2xHS0w1RWsyRll1MWJSMmhORFRBbFpkeEwtQ3VpOGRpekNZWkdIVndWVnlwc2NUMnJR?oc=5,2025-09-03 12:35:08 +0700,2025-09-03 22:21:58 +0700,news.google.com
Tempo Nasional,rss,Golkar: Anggota DPR Nonaktif Tak Berhak Dapat Gaji dan Tunjangan,https://nasional.tempo.co/read/2045765/golkar-anggota-dpr-nonaktif-tak-berhak-dapat-gaji-dan-tunjangan,2025-09-03 12:33:00 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Golkar: Anggota DPR Nonaktif Tak Berhak Dapat Gaji dan Tunjangan - Tempo.co,https://news.google.com/rss/articles/CBMiogFBVV95cUxPWEFTZnYyZWsxMmxrSlkyQ2lWVGlkWF9ab0Rfc0t2cmxtbGdBVGV6b2UzNlI1WF81QklCSE9xODdLcV8yWkxxVE5NR2hLNktleGg5QzNuZ3RTSEViT0F5MGsyQ0Q1dXJfMk11SklDaHRMeFRRZVZYMUZTM3NHRExNTGN2WFFucDctbWtMQzhPS09xak9iRHN0dXJ2a0hteDMya0E?oc=5,2025-09-03 12:33:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Ekonomi,rss,Harga Emas Tiba-tiba Melesat Rp26 Ribu per Gram Hari Ini,https://www.cnnindonesia.com/ekonomi/20250903120739-92-1269611/harga-emas-tiba-tiba-melesat-rp26-ribu-per-gram-hari-ini,2025-09-03 12:32:14 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Tempo Nasional,rss,730 Peserta Terbaik Lolos PertaminaUMK Academy 2025 Skala Nasional,https://nasional.tempo.co/read/2045764/730-peserta-terbaik-lolos-pertaminaumk-academy-2025-skala-nasional,2025-09-03 12:30:21 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,730 Peserta Terbaik Lolos Pertamina UMK Academy 2025 Skala Nasional - Tempo.co,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQcTlCODEwcW9UUjJHMF8wN0p4SG1HNGI2ZnJDMDU4NnRSVy14V2U4eUZRSnE2SDJaNUY3YzU1aGx5QXAzSEhRNG5KTW1raWEzY01kMjVOVk5wOGwtMnI5Y3ZwNHRhZk1FUEtIOHYtOUFIQzNRQmFMWjBHLVNlTEpUNzh4b1dfV081TEE2TU4xNktRZUFXclllRTFUb0dvWjkxd3E2Zkw4UVphM1k?oc=5,2025-09-03 12:30:21 +0700,2025-09-03 22:21:58 +0700,news.google.com
Tempo Bisnis,rss,Sri Mulyani Kenang Lukisan Bunga Buatannya yang Dijarah Massa,https://bisnis.tempo.co/read/2045763/sri-mulyani-kenang-lukisan-bunga-buatannya-yang-dijarah-massa,2025-09-03 12:30:01 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Sri Mulyani Kenang Lukisan Bunga Buatannya yang Dijarah Massa - Tempo.co,https://news.google.com/rss/articles/CBMinwFBVV95cUxOdUNXaFNXdkloU2JLQ1JQeWJWOXJzblR3WVpvbjhreWNRTVZXajJfT1U3VUtFUE1pVlZNdFB5Q3F6bTlRUGZOd2NRbHBhbE9YNUE1TXN4T0F2dDE1RFM3bTgyNC0ybDRZdHNqbWtYM056Z21kWmtVYVloejNxRXZLZ1FmNk9pVWNxb3F6XzNrMi1yREZ1Y0xweXBnNGNqT28?oc=5,2025-09-03 12:30:01 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,250 Orang Bendahara Ikuti Pelatihan Pengelolaan Anggaran Sekolah Rakyat - Tempo.co,https://news.google.com/rss/articles/CBMisAFBVV95cUxPNFBLZFVKdWVYUXEtS0RqNVhZU2NrekYxUEtUN0R5WDRpVFRZQjlBcTJNUmVHUUFfMHJyZHNuSXFMUEx3czZpQjlPYkJ3UFNOSlZSTGxyRnVkaVUzb0dfMFU4bXd5NHVTVzhBUzFsb244V29xckJQXzF1X2JBdGt2MTgyU25zRl9YTEk4anRpQ3EyRWxzTnBXd05sM2kybE43NXR6MHJ5WkVwVFdLWldxcA?oc=5,2025-09-03 12:30:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Maulid Nabi 2025 Berapa Hijriah? Ini Rangkaian Acara dari Kemenag RI - Kompas.com - Kompas.com,https://news.google.com/rss/articles/CBMivwFBVV95cUxQeVQxWEUxQXFOZ0thTll0NEtLWmFDVklac3NCR1JIcmlCZ1ZLdU5EQXNLS21YeHYxRkR4YnB0UVRhRXVYd09tT0RNYV9FV1dIVDRTanBvbTlCY3hfR1BYekp1aUtKSFI3dHJFZ1NBZXYwQl81NzZvcXBpWE9ObzVMck9SSUpjOXlndVdyS25wNDIxb2pPelV0WF80MnRadG45Z1hzdkkxcUJxMGZsMHZrZHJtdDZjVlk4Mm5ZVWdKONIBvwFBVV95cUxNb21rVTZWZUtLSThiaWVSR21IRlA5UUQ4V0VZY3BUQXptVHpGYzhuajVwSTZoYWNNd3lSS05nMHo3V3k5RDVnWUFBYXdUUkd6Nk5PX0JWUFY4NlExSHo1N3BMVDVZdjN1R3RWdTlUWkVmVEQtUlNDTjNWNlFXcW9TUzV0X3RPcXBMMFBscmNLWVpkUTFucGtlTkhUVXFERkJ5ZVNrdkEwVVF6SkNMTUJoNGM1Z08xNVo3aUFpVTBfOA?oc=5,2025-09-03 12:30:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Polisi Tetapkan 6 Orang Tersangka Penghasutan Termasuk Delpedro - Tempo.co,https://news.google.com/rss/articles/CBMinwFBVV95cUxNVTNzWVlNTkV2ZGpWTENrQTBYSW11S09aMVNoN2NJR2R6SHpWTXZFVGY1SWtIaVRNZVBKcnQ3RHZoTEpGSllKWnB3WlpWOU5mVHFybFZnVWJxX3dVOW53Nm1UT1ZmWVpsaTBjd3liOXl3TWlRRnB5NEJVRmc3NFZFdF9mZzE0SXJ5aGw3d1NmVm1vSU9Nc1RNLUMzWkI3M28?oc=5,2025-09-03 12:29:45 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Nasional,rss,KPK: 15 Mobil Satori Terkait Kasus CSR BI Dititipkan di Cirebon,https://www.cnnindonesia.com/nasional/20250903122448-12-1269617/kpk-15-mobil-satori-terkait-kasus-csr-bi-dititipkan-di-cirebon,2025-09-03 12:28:32 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,"Domino's Pizza Babak Belur! Ratusan Gerai Tutup, Rugi Rp 39 Miliar",https://finance.detik.com/bursa-dan-valas/d-8094040/dominos-pizza-babak-belur-ratusan-gerai-tutup-rugi-rp-39-miliar,2025-09-03 12:27:41 +0700,2025-09-03 22:21:58 +0700,detik.com
GNews,rss,Bareskrim Kembali Periksa Lisa Mariana Besok - Kompas.com,https://news.google.com/rss/articles/CBMingFBVV95cUxNSXJKdnVJRTVQRmlHTzJQTExjMktyT21jODY4anV0MU5PT3VmdkEtaXdBLW9SdFYyVkhpZTJXU2VtUDhHaDlrazktU3hkZFJfaWUxbU1WYXNkOVpCd3U1NENZQUpQQ3l5ZWh0RTRGZmROcTRNLWx3NlI4WnZ6aWRrdXR6c0RCeTktR3A3ZllhZUltek1TOXg3NmhLMVRBZw?oc=5,2025-09-03 12:23:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,30 Contoh Ucapan Maulid Nabi 2025 yang Menarik buat Status WhatsApp - Kompas.com,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNM2lSNnBZcTh1NlotanY0X0ppSjdvOHBINVd2ZDBjMUJuSW5GSnVHeHpiSGNjaTlBbGpuNzRoM2Z0YzdsOHBPZ2NRMzRudTQ0Qlp0VHR0X21DUnlFeW1YTmd3SXlJYV9QYzRSS0VkMWVOUVJnTjlSMTFWRzZRRzhuTlUwemJVSkVWcWZ3LUUyTHY3a1c1UUd4bEtCdUoyczd2M1VubFRRUWk3bXc2VDZpckxPUkgwNFdK?oc=5,2025-09-03 12:21:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,"Tak Libatkan Rakyat, Forum Dialog ala Demul Dikritik Mahasiswa - Tirto.id",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNYUF2QnJITkxXdEV6aFhKeWVrOEhsZGtaQVVQREJVNUU0dmdXRkMzM0VvY0lxdERlVEwwUk1MRkJhZGpXWlppRVVMTjlOaU9qUEFrdE1NbGZZdzNOckJ3eU5KZmlJcU1oQVJsNmdDdUNQWGhGRU01Ql9QejcwQXluYjZBS1MwUmFlNVpJ?oc=5,2025-09-03 12:21:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,- detikFinance,https://news.google.com/rss/articles/CBMixwFBVV95cUxQT3d3NHBXWXFpRUZjU3hhZ3U5NERsWlYyOGt6bUMzVUE3RlIxSTRjVDE4VVQzOWpKYmZDOWdrenUzeEZIamZDZ21QQ3VvUzVHSGZaakFqT2VRaTBhdTFQY1hZeEpVNno5aktaQ2tmOEJhWXRXS1lwNjROaVR6TWxOdDJkd3dac29Xc0d1bWo4VkMtQlRJSy1HdmFiQkFDUlBpUHRaZVhKdHU3X3k0a3RuUmlYbWNPU0R5aUJ3cUc4SUJDRGp1SkRV?oc=5,2025-09-03 12:20:37 +0700,2025-09-03 22:21:58 +0700,news.google.com
Tempo Nasional,rss,Pramono Anung Tak akan Cabut KJP Pelajar yang Ikut Demo di Jakarta,https://nasional.tempo.co/read/2045760/pramono-anung-tak-akan-cabut-kjp-pelajar-yang-ikut-demo-di-jakarta,2025-09-03 12:18:37 +0700,2025-09-03 22:21:58 +0700,tempo.co
CNNI Nasional,rss,KPK Panggil Bos Travel Umroh di Kasus Kuota Haji,https://www.cnnindonesia.com/nasional/20250903120128-12-1269607/kpk-panggil-bos-travel-umroh-di-kasus-kuota-haji,2025-09-03 12:17:55 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,Mentan Minta Bulog Gelontorkan Beras Premium di Operasi Pasar,https://finance.detik.com/berita-ekonomi-bisnis/d-8094018/mentan-minta-bulog-gelontorkan-beras-premium-di-operasi-pasar,2025-09-03 12:16:04 +0700,2025-09-03 22:21:58 +0700,detik.com
Detik Finance,rss,"50 Tahun ASCOPE, Pertamina Perkuat Kolaborasi Energi di Asia Tenggara",https://finance.detik.com/energi/d-8094015/50-tahun-ascope-pertamina-perkuat-kolaborasi-energi-di-asia-tenggara,2025-09-03 12:15:25 +0700,2025-09-03 22:21:58 +0700,detik.com
GNews,rss,Kaki Menyembul di Gundukan Tanah Bongkar Tragedi Satu Keluarga Tewas di Indramayu - Kompas.com,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNWF85QmxZZUx3RWJWMlJjZDNkM1FVZXgwTXNRbS12UGc3c0NWaEkyR2dLeEZJdjI5emlXanVfbVM4R19hNGtUQ0Z5WWRKa2YxVG1RRnVfTnJmWEJ2dmhxcWdlY3EzalZ6RGVLWVVCLW53aU1kXzYzM2ZLMnRoSjVXUDV2WW94bVNmOFRvYWN4dmpIS1RaVFA1cHZQemlVUGgyYjV2NnlLYk56bFB1T2N2OXVLbldUcGpTdlk3M3Rkd1JMQQ?oc=5,2025-09-03 12:13:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Nasional,rss,PAN Sebut Ajukan Penghentian Gaji dan Fasilitas Anggota DPR Non-Aktif,https://www.cnnindonesia.com/nasional/20250903113941-633-1269597/pan-sebut-ajukan-penghentian-gaji-dan-fasilitas-anggota-dpr-non-aktif,2025-09-03 12:08:41 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
CNNI Nasional,rss,Salah 'Garuk' Pemerintah Respons Gelombang Demo Rakyat,https://www.cnnindonesia.com/nasional/20250903114600-32-1269601/salah-garuk-pemerintah-respons-gelombang-demo-rakyat,2025-09-03 12:06:23 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
GNews,rss,Dua Penimbun 180 Ribu Liter BBM Subsidi di Labuan Bajo Ditangkap! - detikcom,https://news.google.com/rss/articles/CBMivAFBVV95cUxNQ3Z6NzlCTXFsUUFNcWlWU3RSXzE5UlByZ3cyRXc3b3pSZGJXNnpBNUpyb0FaRVl5MDNDRk4zMEVqNDRZaWxzQ2doNkxydU41UTY0aFd1Mkc0TFlHblpCeDRjdVJ3NFdsY3YwSTR3aFg4RHE4MnBkaVd3eHp2TEJQWWd1UkwtWEdFVVBuZWUxTnpLNDhoQy1mWEZhYkxBckNJUjJsRjZ2cDdpUWJZdHhLNmdOeUV6VFdSV2dVQdIBwgFBVV95cUxPNTgxczl3Ym1jODdmNkVFNGlvVUllWF9tamJ4M25GMFNRNTRCVHZ0cjRMcTlwcmZqMTVadDMxal95amx5VkRzdWZEM2ZhZ202Smp4VVZBdklmbThGbGlNaVVrVHcxMVEwd0hxRVpKQVliQ1FUb1N5dEYzX2VhZWpybC1mSGdtVmFTRWhCc2hhODV3ZUhPWlJIWmpUYWJxcFJxeWlOU1hORE9KNDVqOVBvZFhldmNacEZDNDlvbmNRSHR5QQ?oc=5,2025-09-03 12:05:34 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Detik-detik Penembakan Staf KBRI Peru Zetro Leonardo Purba Terekam Kamera - detikcom,https://news.google.com/rss/articles/CBMiugFBVV95cUxOblc4VURoMTdUaWtHUnhVZHVERGZPQWM4VlZ0TXhjMGpxWUtFRFpHbl9KMlR0T01mQmRuTFV3S3BjZklDV00tOENOdzBNUVl6SkRtZmhSNC1XR3hlWS1fUzF0emdGdHJFWWFEeVV4WHJiUEU4N0ZJX2NMT3ZyU1h3c3VuYmJ6cVgwVWdpX0c2MU1odXUwMm5iQlhLYkhCLTBLOG9sSm5qdkdleHZ2ZlNldjhkdjBsTkstVlHSAb8BQVVfeXFMUDhpTVZqUmctdnVUang3S1BaYU00TkFMYWRfRC1PR2lBcUsyNjFEWlc3eTJXMERpWl9wOFVyWGQyLTJBVEU1TG4tdjYzWFlCUGFSazlVd2xjOWZYeDNUMklySjNac3VXbWZTVlZZOXFVMkQxMzlfX3FHOGptdXl3ZXNLeHg2X1ZteXl5TTFmaUVXdWRKNy01RnBrOGNYaWFBSERQaWlSSDViLUZ4YXk0Nks2eHJLQndITHpBVHVwMEk?oc=5,2025-09-03 12:04:42 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita Terkini Harian 5 Mayat Di Indramayu Terbaru Hari Ini - Kompas.com,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1Ua0MyeDZ6OUhvNUFfZ3dXeFg1RU1YbS1BU28wdnBiOXBPYVpaNU9NMmgtb0JQcW5vX1hDVElzc1VDN1FTbjI0MDVXYXh6aUt2MW1EYnNJVk5ZMGc?oc=5,2025-09-03 12:04:07 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,"Dihadiri Prabowo-Kim Jong Un, China Pamer Rudal Hipersonik hingga Laser di Parade Militer - Kompas.com",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5MZXNOTjBYeTU2WTFOdGFILVFEdmoyZlhVOFpzQWJ6T2pxUXkxbkhxUEI2NU01dnpBY2dLTU40WnRSZnJNU0IteEpaR1g4eFU?oc=5,2025-09-03 12:02:47 +0700,2025-09-03 22:21:58 +0700,news.google.com
Tempo Nasional,rss,Mengenal Kampanye Brave Pink Hero Green yang Populer di Media Sosial,https://nasional.tempo.co/read/2045755/mengenal-kampanye-brave-pink-hero-green-yang-populer-di-media-sosial,2025-09-03 12:01:00 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Mengenal Kampanye Brave Pink Hero Green yang Populer di Media Sosial - Tempo.co,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQT2VYekQzT3VqQThqelpCUHFEX1BBRHlNUlpQZmQtdUphM2xabDZpY2xiQWEzNTZKcC1QUW1hcHJaZF8zNkxYS1MtYVl6ZjI2NXUtTG5BT1pmRVVhRHlfYnVrX1FaMDhZbVNZaDVCZWpNRWNyVTRWeUk1blJJaTZpRGJ3WUlKUWZhNV92T1V2Y0Y2SU4xZDNNOWpFWWlHMHJvalRWM29VdGI?oc=5,2025-09-03 12:01:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,"Agen Senne Lammens Viral, Fans MU: Kirain Erik ten Hag! - detiksport",https://news.google.com/rss/articles/CBMirgFBVV95cUxNTzM2VUhlOXhzMG0yVGNCal9sRXRwMkkyUUpFS0JKUWFzcVdzczliMnNjWkdKLVNkVXVYT003RWlfcEk1M2FaWWhWWGZleVl6T3NycUhYT1B1bjRGSTItd1ZBN2hSbk5xbndZcHpQSDd1ZGRlMEl5M2tDYVVhN1I5dk9yY0dENmVDNWYxZG9SQVJXTFUydks1MFZEY28tVmF4bEJFM2ZzQkdxbUR0cFHSAbMBQVVfeXFMTWlwNFVOUGRjYjVoVEFiWVFmNWE0Y0pmOFFzYlA0Mlg5eVZjWDlnLUxXb3dlTS1pLUw5VzEyNjBOUDlVaWtKQkhSUkp5S01sR3RrOFVSUGRmbDFiSHctZVpYb3duZWQ5LVBxM3c4UWtjUVhqSl9KaXBjVXZFQU1TQ3lsR2NCckpjd0pUMHZGZmNUb1g4S2hSbkdfaXVGWHlRZ0dQeUZ5bXpDOUFSYnp1LVBxT3c?oc=5,2025-09-03 12:00:10 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Deflasi Agustus 2025: Bukti Daya Beli Masyarakat Makin Turun - Tempo.co,https://news.google.com/rss/articles/CBMihAFBVV95cUxOUTdpRnEwbDZyOTR0VmRrc3VVYlBxLVRzLWtoUFU5enlnZXVPQUYyUHBLMERSQTBtSHlFY29kMUVzamFtT1lsa2pSVDF0N3hoRi1uN3lYNE11dkJIb3RaazJyYlYyS25SS1dDWUk0ajE3ckIyRTZKRWswSmZNYm02bEFHZmY?oc=5,2025-09-03 12:00:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Akar Masalah Deflasi Bulanan 2025 Berulang Empat Kali - Tempo.co,https://news.google.com/rss/articles/CBMidEFVX3lxTE13ZVFDNHNmYnQxbFdZcExHN2NNcjhvREYzcUpNMnJySUhrNU1ZUFdqSzltdm1Xc0w4TDl0SkRsOXNEbS1fZ0lkNWZYWDJaekRWdlJJUWpJQ01Ya2JieC0xTVM4Zi1BOU1KaVIxWWd6M2hwWWJv?oc=5,2025-09-03 12:00:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,9 Film dan Serial Tayang di Prime Video September 2025 - Tempo.co,https://news.google.com/rss/articles/CBMilAFBVV95cUxPZ2R0NndFcWxTNHRKT2JnSFBFZENDcmRCV0E0bGJ4MkF3WlhFcUpreTZwUjBEV0dZUlRNVHNpSEFWYXJZTXR0QW85Njg5alJuaXpMYWFUV0psdWh0NDdxR1luVDF3bS1JQkZXckV5OFl6QkRHZGxSU0hVRVk3S0lwSFliaHo0UGRQQWg5b240SGh5TC1j?oc=5,2025-09-03 12:00:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik Finance,rss,Pertamina Reduksi Lebih dari 1 Juta Ton Emisi Karbon di Semester I 2025,https://finance.detik.com/ekonomi-hijau/d-8093975/pertamina-reduksi-lebih-dari-1-juta-ton-emisi-karbon-di-semester-i-2025,2025-09-03 11:57:53 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,Aliansi Perempuan Gelar Aksi Damai di Depan Gedung DPR,https://www.cnnindonesia.com/nasional/20250903115056-20-1269602/aliansi-perempuan-gelar-aksi-damai-di-depan-gedung-dpr,2025-09-03 11:56:27 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Tempo Bisnis,rss,Pramono Anung soal Kelangkaan Beras Premium: Ada Panic Buying,https://bisnis.tempo.co/read/2045748/pramono-anung-soal-kelangkaan-beras-premium-ada-panic-buying,2025-09-03 11:56:00 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Pramono Anung soal Kelangkaan Beras Premium: Ada Panic Buying - Tempo.co,https://news.google.com/rss/articles/CBMingFBVV95cUxPTDVHZ1E0UkgycTNSay1STkFvZHVsNWpIbGZOWElzc2R0ODNjNXI0cVB0TTZ2Ny04cUk0RnZXMHZUcXpnaF94bTZoMnk4aEZLRmhYQjg3ZlN2STU3a2M1R0tVbWk2MWFqc29QX3U5ZmswX19pY1dzRGgxcDVSY2xHQ2RBaENMQVdINGZQdndBSGdzMEF3bGF3SU1pcmlTQQ?oc=5,2025-09-03 11:56:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Nasional,rss,Golkar: Anggota DPR Nonaktif Tak Terima Gaji dan Tunjangan,https://www.cnnindonesia.com/nasional/20250903112402-32-1269596/golkar-anggota-dpr-nonaktif-tak-terima-gaji-dan-tunjangan,2025-09-03 11:46:12 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
GNews,rss,Nasib Terkini Kucing-kucing Uya Kuya Usai Rumah Mertua Dijarah - Kompas.com,https://news.google.com/rss/articles/CBMiugFBVV95cUxOWGFEbnhWNEItcDJrTmFYQ1NWZl9MQzhvQjFiQzFzQ2pacFBHcDRCb2VlZjE4N1lzaHhiUnpZOUpXY0hjTW9IMFFDLTdDdDgxRGVvQm5pbURFVjc0Smp2TDlkdjZmWnBjeHV0NE1LRGRYVGszcTk1X3U3T1RTTmpQc0xCSDRMVzAtNzE3R0tRUkZTSDFKamxMNHZhdEVtRVN4dHBxeW10WjBZSHd6VlhrZ2xJODFFLW1STnc?oc=5,2025-09-03 11:46:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik Finance,rss,"Menperin Lapor Kinerja Industri Manufaktur ke DPR, Investasi Tembus Rp 366 T",https://finance.detik.com/industri/d-8093920/menperin-lapor-kinerja-industri-manufaktur-ke-dpr-investasi-tembus-rp-366-t,2025-09-03 11:45:43 +0700,2025-09-03 22:21:58 +0700,detik.com
